REGION;COMUNA;Destino;TipoVehiculo;Catalitico;NoCatalitico
16;16105;3.0;4.0;0.0;0.0
16;16105;3.0;5.0;18.0;5.0
16;16105;3.0;6.0;41.0;0.0
16;16105;3.0;7.0;0.0;0.0
16;16106;1.0;1.0;940.0;167.0
16;16106;1.0;2.0;369.0;29.0
16;16106;1.0;3.0;134.0;41.0
16;16106;1.0;4.0;114.0;14.0
16;16106;1.0;5.0;2.0;0.0
16;16106;1.0;6.0;29.0;1.0
16;16106;1.0;7.0;1213.0;191.0
16;16106;1.0;8.0;118.0;3.0
16;16106;1.0;9.0;0.0;0.0
16;16106;2.0;1.0;1.0;0.0
16;16106;2.0;2.0;6.0;0.0
16;16106;2.0;3.0;0.0;0.0
16;16106;2.0;4.0;10.0;0.0
16;16106;2.0;5.0;7.0;0.0
16;16106;2.0;6.0;0.0;0.0
16;16106;2.0;7.0;39.0;0.0
16;16106;2.0;8.0;18.0;1.0
16;16106;2.0;9.0;0.0;0.0
16;16106;3.0;1.0;133.0;49.0
16;16106;3.0;2.0;29.0;2.0
16;16106;3.0;3.0;0.0;0.0
16;16106;3.0;4.0;0.0;0.0
16;16106;3.0;5.0;101.0;16.0
16;16106;3.0;6.0;50.0;9.0
16;16106;3.0;7.0;0.0;0.0
16;16205;1.0;1.0;334.0;37.0
16;16205;1.0;2.0;124.0;9.0
16;16205;1.0;3.0;28.0;5.0
16;16205;1.0;4.0;51.0;8.0
16;16205;1.0;5.0;1.0;0.0
16;16205;1.0;6.0;51.0;0.0
16;16205;1.0;7.0;488.0;64.0
16;16205;1.0;8.0;47.0;1.0
16;16205;1.0;9.0;0.0;0.0
16;16205;2.0;1.0;0.0;0.0
16;16205;2.0;2.0;5.0;0.0
16;16205;2.0;3.0;0.0;0.0
16;16205;2.0;4.0;3.0;0.0
16;16205;2.0;5.0;9.0;0.0
16;16205;2.0;6.0;0.0;0.0
16;16205;2.0;7.0;23.0;1.0
16;16205;2.0;8.0;0.0;0.0
16;16205;2.0;9.0;0.0;0.0
16;16205;3.0;1.0;48.0;6.0
16;16205;3.0;2.0;1.0;0.0
16;16205;3.0;3.0;0.0;0.0
16;16205;3.0;4.0;0.0;0.0
16;16205;3.0;5.0;0.0;0.0
16;16205;3.0;6.0;9.0;0.0
16;16205;3.0;7.0;0.0;0.0
16;16107;1.0;1.0;1759.0;198.0
16;16107;1.0;2.0;570.0;35.0
16;16107;1.0;3.0;151.0;17.0
16;16107;1.0;4.0;169.0;38.0
16;16107;1.0;5.0;1.0;1.0
16;16107;1.0;6.0;44.0;1.0
16;16107;1.0;7.0;1660.0;247.0
16;16107;1.0;8.0;170.0;2.0
16;16107;1.0;9.0;0.0;0.0
16;16107;2.0;1.0;21.0;0.0
16;16107;2.0;2.0;7.0;0.0
16;16107;2.0;3.0;28.0;0.0
16;16107;2.0;4.0;14.0;0.0
16;16107;2.0;5.0;28.0;0.0
16;16107;2.0;6.0;0.0;0.0
16;16107;2.0;7.0;11.0;1.0
16;16107;2.0;8.0;4.0;3.0
16;16107;2.0;9.0;0.0;0.0
16;16107;3.0;1.0;241.0;36.0
16;16107;3.0;2.0;68.0;0.0
16;16107;3.0;3.0;2.0;0.0
16;16107;3.0;4.0;0.0;0.0
16;16107;3.0;5.0;11.0;0.0
16;16107;3.0;6.0;36.0;2.0
16;16107;3.0;7.0;0.0;0.0
16;16201;1.0;1.0;1011.0;124.0
16;16201;1.0;2.0;288.0;16.0
16;16201;1.0;3.0;43.0;8.0
16;16201;1.0;4.0;60.0;11.0
16;16201;1.0;5.0;0.0;1.0
16;16201;1.0;6.0;31.0;1.0
16;16201;1.0;7.0;1080.0;148.0
16;16201;1.0;8.0;113.0;4.0
16;16201;1.0;9.0;0.0;0.0
16;16201;2.0;1.0;15.0;0.0
16;16201;2.0;2.0;0.0;0.0
16;16201;2.0;3.0;10.0;0.0
16;16201;2.0;4.0;26.0;0.0
16;16201;2.0;5.0;10.0;0.0
16;16201;2.0;6.0;0.0;0.0
16;16201;2.0;7.0;51.0;0.0
16;16201;2.0;8.0;12.0;0.0
16;16201;2.0;9.0;0.0;0.0
16;16201;3.0;1.0;149.0;37.0
16;16201;3.0;2.0;22.0;1.0
16;16201;3.0;3.0;0.0;0.0
16;16201;3.0;4.0;0.0;0.0
16;16201;3.0;5.0;9.0;4.0
16;16201;3.0;6.0;11.0;0.0
16;16201;3.0;7.0;0.0;0.0
16;16206;1.0;1.0;408.0;44.0
16;16206;1.0;2.0;158.0;11.0
16;16206;1.0;3.0;25.0;5.0
16;16206;1.0;4.0;54.0;6.0
16;16206;1.0;5.0;0.0;0.0
16;16206;1.0;6.0;12.0;1.0
16;16206;1.0;7.0;456.0;77.0
16;16206;1.0;8.0;40.0;2.0
16;16206;1.0;9.0;0.0;0.0
16;16206;2.0;1.0;0.0;0.0
16;16206;2.0;2.0;1.0;0.0
16;16206;2.0;3.0;0.0;0.0
16;16206;2.0;4.0;10.0;0.0
16;16206;2.0;5.0;4.0;0.0
16;16206;2.0;6.0;0.0;0.0
16;16206;2.0;7.0;20.0;0.0
16;16206;2.0;8.0;0.0;0.0
16;16206;2.0;9.0;0.0;0.0
16;16206;3.0;1.0;43.0;8.0
16;16206;3.0;2.0;3.0;0.0
16;16206;3.0;3.0;0.0;0.0
16;16206;3.0;4.0;0.0;0.0
16;16206;3.0;5.0;21.0;0.0
16;16206;3.0;6.0;93.0;2.0
16;16206;3.0;7.0;0.0;0.0
16;16301;1.0;1.0;4937.0;620.0
16;16301;1.0;2.0;1277.0;101.0
16;16301;1.0;3.0;201.0;56.0
16;16301;1.0;4.0;458.0;75.0
16;16301;1.0;5.0;0.0;1.0
16;16301;1.0;6.0;112.0;14.0
16;16301;1.0;7.0;3090.0;553.0
16;16301;1.0;8.0;814.0;13.0
16;16301;1.0;9.0;0.0;0.0
16;16301;2.0;1.0;44.0;0.0
16;16301;2.0;2.0;192.0;0.0
16;16301;2.0;3.0;60.0;0.0
16;16301;2.0;4.0;40.0;0.0
16;16301;2.0;5.0;76.0;0.0
16;16301;2.0;6.0;0.0;0.0
16;16301;2.0;7.0;100.0;1.0
16;16301;2.0;8.0;51.0;17.0
16;16301;2.0;9.0;0.0;0.0
16;16301;3.0;1.0;372.0;119.0
16;16301;3.0;2.0;56.0;3.0
16;16301;3.0;3.0;0.0;0.0
16;16301;3.0;4.0;0.0;0.0
16;16301;3.0;5.0;118.0;23.0
16;16301;3.0;6.0;42.0;5.0
16;16301;3.0;7.0;0.0;0.0
16;16304;1.0;1.0;385.0;39.0
16;16304;1.0;2.0;174.0;9.0
16;16304;1.0;3.0;34.0;9.0
16;16304;1.0;4.0;61.0;7.0
16;16304;1.0;5.0;0.0;0.0
16;16304;1.0;6.0;20.0;1.0
16;16304;1.0;7.0;503.0;88.0
16;16304;1.0;8.0;47.0;0.0
16;16304;1.0;9.0;0.0;0.0
16;16304;2.0;1.0;0.0;0.0
16;16304;2.0;2.0;0.0;0.0
16;16304;2.0;3.0;0.0;0.0
16;16304;2.0;4.0;0.0;0.0
16;16304;2.0;5.0;3.0;0.0
16;16304;2.0;6.0;0.0;0.0
16;16304;2.0;7.0;26.0;0.0
16;16304;2.0;8.0;2.0;0.0
16;16304;2.0;9.0;0.0;0.0
16;16304;3.0;1.0;32.0;5.0
16;16304;3.0;2.0;3.0;0.0
16;16304;3.0;3.0;0.0;0.0
16;16304;3.0;4.0;0.0;0.0
16;16304;3.0;5.0;9.0;0.0
16;16304;3.0;6.0;7.0;1.0
16;16304;3.0;7.0;0.0;0.0
16;16108;1.0;1.0;807.0;132.0
16;16108;1.0;2.0;46.0;6.0
16;16108;1.0;3.0;6.0;1.0
16;16108;1.0;4.0;104.0;15.0
16;16108;1.0;5.0;0.0;0.0
16;16108;1.0;6.0;11.0;0.0
16;16108;1.0;7.0;827.0;200.0
16;16108;1.0;8.0;8.0;1.0
16;16108;1.0;9.0;0.0;0.0
16;16108;2.0;1.0;8.0;0.0
16;16108;2.0;2.0;1.0;0.0
16;16108;2.0;3.0;0.0;0.0
16;16108;2.0;4.0;0.0;0.0
16;16108;2.0;5.0;1.0;0.0
16;16108;2.0;6.0;0.0;0.0
16;16108;2.0;7.0;12.0;2.0
16;16108;2.0;8.0;2.0;1.0
16;16108;2.0;9.0;0.0;0.0
16;16108;3.0;1.0;31.0;4.0
16;16108;3.0;2.0;3.0;0.0
16;16108;3.0;3.0;0.0;0.0
16;16108;3.0;4.0;0.0;0.0
16;16108;3.0;5.0;40.0;29.0
16;16108;3.0;6.0;7.0;5.0
16;16108;3.0;7.0;0.0;0.0
16;16305;1.0;1.0;2560.0;130.0
16;16305;1.0;2.0;1730.0;16.0
16;16305;1.0;3.0;33.0;6.0
16;16305;1.0;4.0;253.0;10.0
16;16305;1.0;5.0;0.0;0.0
16;16305;1.0;6.0;24.0;0.0
16;16305;1.0;7.0;1819.0;104.0
16;16305;1.0;8.0;114.0;2.0
16;16305;1.0;9.0;0.0;0.0
16;16305;2.0;1.0;0.0;0.0
16;16305;2.0;2.0;14.0;0.0
16;16305;2.0;3.0;1.0;0.0
16;16305;2.0;4.0;48.0;0.0
16;16305;2.0;5.0;11.0;0.0
16;16305;2.0;6.0;0.0;0.0
16;16305;2.0;7.0;22.0;0.0
16;16305;2.0;8.0;10.0;1.0
16;16305;2.0;9.0;0.0;0.0
16;16305;3.0;1.0;71.0;11.0
16;16305;3.0;2.0;10.0;2.0
16;16305;3.0;3.0;1.0;0.0
16;16305;3.0;4.0;0.0;0.0
16;16305;3.0;5.0;7.0;1.0
16;16305;3.0;6.0;12.0;0.0
16;16305;3.0;7.0;0.0;0.0
16;16207;1.0;1.0;364.0;34.0
16;16207;1.0;2.0;108.0;6.0
16;16207;1.0;3.0;32.0;2.0
16;16207;1.0;4.0;35.0;6.0
16;16207;1.0;5.0;0.0;0.0
16;16207;1.0;6.0;12.0;0.0
16;16207;1.0;7.0;444.0;36.0
16;16207;1.0;8.0;30.0;0.0
16;16207;1.0;9.0;0.0;0.0
16;16207;2.0;1.0;0.0;0.0
16;16207;2.0;2.0;0.0;0.0
16;16207;2.0;3.0;0.0;0.0
16;16207;2.0;4.0;6.0;0.0
16;16207;2.0;5.0;3.0;0.0
16;16207;2.0;6.0;0.0;0.0
16;16207;2.0;7.0;7.0;0.0
16;16207;2.0;8.0;0.0;0.0
16;16207;2.0;9.0;0.0;0.0
16;16207;3.0;1.0;150.0;5.0
16;16207;3.0;2.0;20.0;0.0
16;16207;3.0;3.0;0.0;0.0
16;16207;3.0;4.0;0.0;0.0
16;16207;3.0;5.0;1.0;1.0
16;16207;3.0;6.0;6.0;1.0
16;16207;3.0;7.0;0.0;0.0
16;16109;1.0;1.0;1674.0;250.0
16;16109;1.0;2.0;525.0;38.0
16;16109;1.0;3.0;105.0;40.0
16;16109;1.0;4.0;137.0;23.0
16;16109;1.0;5.0;0.0;0.0
16;16109;1.0;6.0;18.0;1.0
16;16109;1.0;7.0;1280.0;284.0
16;16109;1.0;8.0;131.0;0.0
16;16109;1.0;9.0;0.0;0.0
16;16109;2.0;1.0;24.0;0.0
16;16109;2.0;2.0;0.0;0.0
16;16109;2.0;3.0;42.0;0.0
16;16109;2.0;4.0;23.0;0.0
16;16109;2.0;5.0;30.0;0.0
16;16109;2.0;6.0;0.0;0.0
16;16109;2.0;7.0;22.0;3.0
16;16109;2.0;8.0;67.0;8.0
16;16109;2.0;9.0;0.0;0.0
16;16109;3.0;1.0;170.0;29.0
16;16109;3.0;2.0;111.0;0.0
16;16109;3.0;3.0;0.0;0.0
16;16109;3.0;4.0;0.0;0.0
16;16109;3.0;5.0;48.0;32.0
16;16109;3.0;6.0;25.0;4.0
16;16109;3.0;7.0;0.0;0.0
9;9101;1.0;1.0;30312.0;1529.0
9;9101;1.0;2.0;12482.0;273.0
9;9101;1.0;3.0;2466.0;167.0
9;9101;1.0;4.0;2891.0;129.0
9;9101;1.0;5.0;13.0;4.0
9;9101;1.0;6.0;340.0;9.0
9;9101;1.0;7.0;13332.0;756.0
9;9101;1.0;8.0;2105.0;39.0
9;9101;1.0;9.0;0.0;0.0
9;9101;2.0;1.0;268.0;0.0
9;9101;2.0;2.0;1127.0;0.0
9;9101;2.0;3.0;50.0;0.0
9;9101;2.0;4.0;75.0;0.0
9;9101;2.0;5.0;310.0;0.0
9;9101;2.0;6.0;2.0;0.0
9;9101;2.0;7.0;519.0;13.0
9;9101;2.0;8.0;66.0;7.0
9;9101;2.0;9.0;0.0;0.0
9;9101;3.0;1.0;2032.0;305.0
9;9101;3.0;2.0;384.0;12.0
9;9101;3.0;3.0;0.0;1.0
9;9101;3.0;4.0;0.0;0.0
9;9101;3.0;5.0;83.0;8.0
9;9101;3.0;6.0;349.0;21.0
9;9101;3.0;7.0;0.0;0.0
9;9102;1.0;1.0;1330.0;82.0
9;9102;1.0;2.0;360.0;10.0
9;9102;1.0;3.0;184.0;17.0
9;9102;1.0;4.0;99.0;9.0
9;9102;1.0;5.0;0.0;0.0
9;9102;1.0;6.0;40.0;0.0
9;9102;1.0;7.0;1416.0;141.0
9;9102;1.0;8.0;80.0;2.0
9;9102;1.0;9.0;0.0;0.0
9;9102;2.0;1.0;15.0;0.0
9;9102;2.0;2.0;34.0;0.0
9;9102;2.0;3.0;0.0;0.0
9;9102;2.0;4.0;2.0;0.0
9;9102;2.0;5.0;34.0;0.0
9;9102;2.0;6.0;0.0;0.0
9;9102;2.0;7.0;22.0;1.0
9;9102;2.0;8.0;5.0;1.0
9;9102;2.0;9.0;0.0;0.0
9;9102;3.0;1.0;189.0;50.0
9;9102;3.0;2.0;4.0;0.0
9;9102;3.0;3.0;0.0;0.0
9;9102;3.0;4.0;0.0;0.0
9;9102;3.0;5.0;30.0;2.0
9;9102;3.0;6.0;14.0;3.0
9;9102;3.0;7.0;0.0;0.0
9;9103;1.0;1.0;1144.0;108.0
9;9103;1.0;2.0;348.0;18.0
9;9103;1.0;3.0;170.0;51.0
9;9103;1.0;4.0;118.0;9.0
9;9103;1.0;5.0;1.0;0.0
9;9103;1.0;6.0;33.0;4.0
9;9103;1.0;7.0;1388.0;124.0
9;9103;1.0;8.0;122.0;4.0
9;9103;1.0;9.0;0.0;0.0
9;9103;2.0;1.0;10.0;0.0
9;9103;2.0;2.0;0.0;0.0
9;9103;2.0;3.0;0.0;0.0
9;9103;2.0;4.0;5.0;0.0
9;9103;2.0;5.0;12.0;0.0
9;9103;2.0;6.0;0.0;0.0
9;9103;2.0;7.0;75.0;4.0
9;9103;2.0;8.0;2.0;0.0
9;9103;2.0;9.0;0.0;0.0
9;9103;3.0;1.0;84.0;23.0
9;9103;3.0;2.0;3.0;1.0
9;9103;3.0;3.0;0.0;0.0
9;9103;3.0;4.0;0.0;0.0
9;9103;3.0;5.0;25.0;10.0
9;9103;3.0;6.0;14.0;2.0
9;9103;3.0;7.0;0.0;0.0
9;9104;1.0;1.0;309.0;33.0
9;9104;1.0;2.0;134.0;6.0
9;9104;1.0;3.0;40.0;9.0
9;9104;1.0;4.0;31.0;0.0
9;9104;1.0;5.0;0.0;0.0
9;9104;1.0;6.0;18.0;0.0
9;9104;1.0;7.0;397.0;35.0
9;9104;1.0;8.0;25.0;0.0
9;9104;1.0;9.0;0.0;0.0
9;9104;2.0;1.0;0.0;0.0
9;9104;2.0;2.0;0.0;0.0
9;9104;2.0;3.0;1.0;0.0
9;9104;2.0;4.0;7.0;0.0
9;9104;2.0;5.0;4.0;0.0
9;9104;2.0;6.0;0.0;0.0
9;9104;2.0;7.0;17.0;0.0
9;9104;2.0;8.0;0.0;0.0
9;9104;2.0;9.0;0.0;0.0
9;9104;3.0;1.0;28.0;9.0
9;9104;3.0;2.0;0.0;0.0
9;9104;3.0;3.0;0.0;0.0
9;9104;3.0;4.0;0.0;0.0
9;9104;3.0;5.0;0.0;0.0
9;9104;3.0;6.0;5.0;1.0
9;9104;3.0;7.0;0.0;0.0
9;9105;1.0;1.0;1308.0;116.0
9;9105;1.0;2.0;310.0;16.0
9;9105;1.0;3.0;115.0;12.0
9;9105;1.0;4.0;170.0;9.0
9;9105;1.0;5.0;0.0;0.0
9;9105;1.0;6.0;40.0;3.0
9;9105;1.0;7.0;1131.0;103.0
9;9105;1.0;8.0;139.0;4.0
9;9105;1.0;9.0;0.0;0.0
9;9105;2.0;1.0;5.0;0.0
9;9105;2.0;2.0;0.0;0.0
9;9105;2.0;3.0;4.0;0.0
9;9105;2.0;4.0;0.0;0.0
9;9105;2.0;5.0;60.0;0.0
9;9105;2.0;6.0;0.0;0.0
9;9105;2.0;7.0;41.0;2.0
9;9105;2.0;8.0;5.0;1.0
9;9105;2.0;9.0;0.0;0.0
9;9105;3.0;1.0;120.0;34.0
9;9105;3.0;2.0;28.0;0.0
9;9105;3.0;3.0;0.0;0.0
9;9105;3.0;4.0;0.0;0.0
9;9105;3.0;5.0;32.0;1.0
9;9105;3.0;6.0;24.0;2.0
9;9105;3.0;7.0;0.0;0.0
9;9106;1.0;1.0;488.0;34.0
9;9106;1.0;2.0;92.0;4.0
9;9106;1.0;3.0;53.0;8.0
9;9106;1.0;4.0;44.0;0.0
9;9106;1.0;5.0;0.0;0.0
9;9106;1.0;6.0;55.0;0.0
9;9106;1.0;7.0;722.0;67.0
9;9106;1.0;8.0;41.0;0.0
9;9106;1.0;9.0;0.0;0.0
9;9106;2.0;1.0;0.0;0.0
9;9106;2.0;2.0;0.0;0.0
9;9106;2.0;3.0;0.0;0.0
9;9106;2.0;4.0;3.0;0.0
9;9106;2.0;5.0;5.0;0.0
9;9106;2.0;6.0;0.0;0.0
9;9106;2.0;7.0;21.0;0.0
9;9106;2.0;8.0;0.0;0.0
9;9106;2.0;9.0;0.0;0.0
9;9106;3.0;1.0;118.0;9.0
9;9106;3.0;2.0;10.0;0.0
9;9106;3.0;3.0;0.0;0.0
9;9106;3.0;4.0;0.0;0.0
9;9106;3.0;5.0;4.0;2.0
9;9106;3.0;6.0;6.0;1.0
9;9106;3.0;7.0;0.0;0.0
9;9107;1.0;1.0;2122.0;120.0
9;9107;1.0;2.0;780.0;18.0
9;9107;1.0;3.0;134.0;38.0
9;9107;1.0;4.0;156.0;8.0
9;9107;1.0;5.0;0.0;0.0
9;9107;1.0;6.0;21.0;0.0
9;9107;1.0;7.0;1233.0;122.0
9;9107;1.0;8.0;103.0;2.0
9;9107;1.0;9.0;0.0;0.0
9;9107;2.0;1.0;7.0;0.0
9;9107;2.0;2.0;5.0;0.0
9;9107;2.0;3.0;1.0;0.0
9;9107;2.0;4.0;1.0;0.0
9;9107;2.0;5.0;20.0;0.0
9;9107;2.0;6.0;0.0;0.0
9;9107;2.0;7.0;53.0;0.0
9;9107;2.0;8.0;7.0;0.0
9;9107;2.0;9.0;0.0;0.0
9;9107;3.0;1.0;85.0;37.0
9;9107;3.0;2.0;17.0;2.0
9;9107;3.0;3.0;0.0;0.0
9;9107;3.0;4.0;0.0;0.0
9;9107;3.0;5.0;31.0;4.0
9;9107;3.0;6.0;22.0;3.0
9;9107;3.0;7.0;0.0;0.0
9;9108;1.0;1.0;4407.0;249.0
9;9108;1.0;2.0;1946.0;29.0
9;9108;1.0;3.0;130.0;22.0
9;9108;1.0;4.0;316.0;18.0
9;9108;1.0;5.0;2.0;0.0
9;9108;1.0;6.0;59.0;3.0
9;9108;1.0;7.0;2383.0;211.0
9;9108;1.0;8.0;194.0;10.0
9;9108;1.0;9.0;0.0;0.0
9;9108;2.0;1.0;14.0;0.0
9;9108;2.0;2.0;85.0;0.0
9;9108;2.0;3.0;0.0;0.0
9;9108;2.0;4.0;18.0;0.0
9;9108;2.0;5.0;61.0;0.0
9;9108;2.0;6.0;0.0;0.0
9;9108;2.0;7.0;126.0;3.0
9;9108;2.0;8.0;13.0;0.0
9;9108;2.0;9.0;0.0;0.0
9;9108;3.0;1.0;369.0;88.0
9;9108;3.0;2.0;77.0;2.0
9;9108;3.0;3.0;0.0;0.0
9;9108;3.0;4.0;0.0;0.0
9;9108;3.0;5.0;45.0;11.0
9;9108;3.0;6.0;99.0;6.0
9;9108;3.0;7.0;0.0;0.0
9;9109;1.0;1.0;1478.0;161.0
9;9109;1.0;2.0;471.0;33.0
9;9109;1.0;3.0;110.0;26.0
9;9109;1.0;4.0;238.0;16.0
9;9109;1.0;5.0;1.0;0.0
9;9109;1.0;6.0;54.0;0.0
9;9109;1.0;7.0;1147.0;143.0
9;9109;1.0;8.0;101.0;1.0
9;9109;1.0;9.0;0.0;0.0
9;9109;2.0;1.0;9.0;0.0
9;9109;2.0;2.0;53.0;0.0
9;9109;2.0;3.0;155.0;0.0
9;9109;2.0;4.0;27.0;0.0
9;9109;2.0;5.0;21.0;0.0
9;9109;2.0;6.0;0.0;0.0
9;9109;2.0;7.0;113.0;2.0
9;9109;2.0;8.0;0.0;0.0
9;9109;2.0;9.0;0.0;0.0
9;9109;3.0;1.0;147.0;36.0
9;9109;3.0;2.0;37.0;0.0
9;9109;3.0;3.0;0.0;0.0
9;9109;3.0;4.0;0.0;0.0
9;9109;3.0;5.0;9.0;3.0
9;9109;3.0;6.0;9.0;7.0
9;9109;3.0;7.0;0.0;0.0
9;9110;1.0;1.0;269.0;36.0
9;9110;1.0;2.0;116.0;10.0
9;9110;1.0;3.0;27.0;6.0
9;9110;1.0;4.0;34.0;1.0
9;9110;1.0;5.0;0.0;0.0
9;9110;1.0;6.0;24.0;0.0
9;9110;1.0;7.0;521.0;61.0
9;9110;1.0;8.0;19.0;0.0
9;9110;1.0;9.0;0.0;0.0
9;9110;2.0;1.0;0.0;0.0
9;9110;2.0;2.0;0.0;0.0
9;9110;2.0;3.0;0.0;0.0
9;9110;2.0;4.0;5.0;0.0
9;9110;2.0;5.0;0.0;0.0
9;9110;2.0;6.0;0.0;0.0
9;9110;2.0;7.0;8.0;0.0
9;9110;2.0;8.0;0.0;0.0
9;9110;2.0;9.0;0.0;0.0
9;9110;3.0;1.0;30.0;5.0
9;9110;3.0;2.0;0.0;0.0
9;9110;3.0;3.0;0.0;0.0
9;9110;3.0;4.0;0.0;0.0
9;9110;3.0;5.0;2.0;0.0
9;9110;3.0;6.0;3.0;0.0
9;9110;3.0;7.0;0.0;0.0
9;9111;1.0;1.0;2414.0;175.0
9;9111;1.0;2.0;554.0;27.0
9;9111;1.0;3.0;206.0;26.0
9;9111;1.0;4.0;200.0;13.0
9;9111;1.0;5.0;0.0;0.0
9;9111;1.0;6.0;65.0;2.0
9;9111;1.0;7.0;2220.0;272.0
9;9111;1.0;8.0;157.0;4.0
9;9111;1.0;9.0;0.0;0.0
9;9111;2.0;1.0;19.0;0.0
9;9111;2.0;2.0;46.0;0.0
9;9111;2.0;3.0;3.0;0.0
9;9111;2.0;4.0;2.0;0.0
9;9111;2.0;5.0;53.0;0.0
9;9111;2.0;6.0;0.0;0.0
9;9111;2.0;7.0;51.0;2.0
9;9111;2.0;8.0;21.0;2.0
9;9111;2.0;9.0;0.0;0.0
9;9111;3.0;1.0;287.0;52.0
9;9111;3.0;2.0;19.0;1.0
9;9111;3.0;3.0;0.0;0.0
9;9111;3.0;4.0;0.0;0.0
9;9111;3.0;5.0;32.0;8.0
9;9111;3.0;6.0;112.0;3.0
9;9111;3.0;7.0;0.0;0.0
9;9112;1.0;1.0;7152.0;407.0
9;9112;1.0;2.0;3035.0;82.0
9;9112;1.0;3.0;509.0;40.0
9;9112;1.0;4.0;940.0;41.0
9;9112;1.0;5.0;3.0;1.0
9;9112;1.0;6.0;141.0;2.0
9;9112;1.0;7.0;5014.0;292.0
9;9112;1.0;8.0;473.0;5.0
9;9112;1.0;9.0;0.0;0.0
9;9112;2.0;1.0;119.0;0.0
9;9112;2.0;2.0;320.0;0.0
9;9112;2.0;3.0;14.0;0.0
9;9112;2.0;4.0;42.0;0.0
9;9112;2.0;5.0;134.0;0.0
9;9112;2.0;6.0;3.0;0.0
9;9112;2.0;7.0;402.0;5.0
9;9112;2.0;8.0;27.0;1.0
9;9112;2.0;9.0;0.0;0.0
9;9112;3.0;1.0;756.0;96.0
9;9112;3.0;2.0;198.0;5.0
9;9112;3.0;3.0;0.0;0.0
9;9112;3.0;4.0;0.0;0.0
9;9112;3.0;5.0;39.0;5.0
9;9112;3.0;6.0;127.0;5.0
9;9112;3.0;7.0;0.0;0.0
9;9113;1.0;1.0;566.0;54.0
9;9113;1.0;2.0;188.0;8.0
9;9113;1.0;3.0;23.0;8.0
9;9113;1.0;4.0;46.0;5.0
9;9113;1.0;5.0;1.0;0.0
9;9113;1.0;6.0;12.0;1.0
9;9113;1.0;7.0;451.0;37.0
9;9113;1.0;8.0;48.0;3.0
9;9113;1.0;9.0;0.0;0.0
9;9113;2.0;1.0;0.0;0.0
9;9113;2.0;2.0;0.0;0.0
9;9113;2.0;3.0;0.0;0.0
9;9113;2.0;4.0;0.0;0.0
9;9113;2.0;5.0;6.0;0.0
9;9113;2.0;6.0;1.0;0.0
9;9113;2.0;7.0;32.0;1.0
9;9113;2.0;8.0;3.0;0.0
9;9113;2.0;9.0;0.0;0.0
9;9113;3.0;1.0;52.0;19.0
9;9113;3.0;2.0;13.0;0.0
9;9113;3.0;3.0;0.0;0.0
9;9113;3.0;4.0;0.0;0.0
9;9113;3.0;5.0;7.0;3.0
9;9113;3.0;6.0;8.0;2.0
9;9113;3.0;7.0;0.0;0.0
9;9114;1.0;1.0;1762.0;132.0
9;9114;1.0;2.0;573.0;26.0
9;9114;1.0;3.0;78.0;20.0
9;9114;1.0;4.0;195.0;7.0
9;9114;1.0;5.0;0.0;1.0
9;9114;1.0;6.0;36.0;1.0
9;9114;1.0;7.0;1318.0;116.0
9;9114;1.0;8.0;134.0;5.0
9;9114;1.0;9.0;0.0;0.0
9;9114;2.0;1.0;38.0;0.0
9;9114;2.0;2.0;12.0;0.0
9;9114;2.0;3.0;7.0;0.0
9;9114;2.0;4.0;4.0;0.0
9;9114;2.0;5.0;32.0;0.0
9;9114;2.0;6.0;0.0;0.0
9;9114;2.0;7.0;33.0;3.0
9;9114;2.0;8.0;0.0;0.0
9;9114;2.0;9.0;0.0;0.0
9;9114;3.0;1.0;164.0;42.0
9;9114;3.0;2.0;96.0;4.0
9;9114;3.0;3.0;0.0;0.0
9;9114;3.0;4.0;0.0;0.0
9;9114;3.0;5.0;15.0;6.0
9;9114;3.0;6.0;22.0;4.0
9;9114;3.0;7.0;0.0;0.0
9;9115;1.0;1.0;2674.0;142.0
9;9115;1.0;2.0;1733.0;51.0
9;9115;1.0;3.0;277.0;56.0
9;9115;1.0;4.0;224.0;16.0
9;9115;1.0;5.0;10.0;2.0
9;9115;1.0;6.0;68.0;0.0
9;9115;1.0;7.0;2325.0;134.0
9;9115;1.0;8.0;273.0;2.0
9;9115;1.0;9.0;0.0;0.0
9;9115;2.0;1.0;20.0;0.0
9;9115;2.0;2.0;120.0;0.0
9;9115;2.0;3.0;6.0;0.0
9;9115;2.0;4.0;81.0;0.0
9;9115;2.0;5.0;23.0;0.0
9;9115;2.0;6.0;0.0;0.0
9;9115;2.0;7.0;121.0;1.0
9;9115;2.0;8.0;11.0;0.0
9;9115;2.0;9.0;0.0;0.0
9;9115;3.0;1.0;172.0;42.0
9;9115;3.0;2.0;10.0;0.0
9;9115;3.0;3.0;0.0;0.0
9;9115;3.0;4.0;0.0;0.0
9;9115;3.0;5.0;4.0;1.0
9;9115;3.0;6.0;36.0;3.0
9;9115;3.0;7.0;0.0;0.0
9;9116;1.0;1.0;464.0;28.0
9;9116;1.0;2.0;126.0;4.0
9;9116;1.0;3.0;38.0;4.0
9;9116;1.0;4.0;36.0;0.0
9;9116;1.0;5.0;0.0;0.0
9;9116;1.0;6.0;22.0;0.0
9;9116;1.0;7.0;496.0;34.0
9;9116;1.0;8.0;18.0;1.0
