RBD	COD_REG_RBD	COD_PRO_RBD	COD_COM_RBD	MAT_HOM_TOT	MAT_MUJ_TOT	MAT_TOTAL
5255	9	92	9201	5	4	9
5256	9	92	9201	0	0	0
5257	9	92	9201	0	0	0
5258	9	92	9201	4	3	7
5261	9	92	9201	0	0	0
5262	9	92	9209	0	0	0
5263	9	92	9201	0	0	0
5264	9	92	9201	707	686	1393
5265	9	92	9201	265	263	528
5266	9	92	9201	164	167	331
5267	9	92	9201	107	58	165
5269	9	92	9201	0	0	0
5270	9	92	9209	307	307	614
5272	9	92	9209	97	107	204
5273	9	92	9209	92	72	164
5274	9	92	9209	87	58	145
5275	9	92	9209	3	4	7
5276	9	92	9209	9	6	15
5277	9	92	9209	0	0	0
5278	9	92	9209	0	0	0
5279	9	92	9209	0	0	0
5280	9	92	9209	266	318	584
5281	9	92	9209	0	0	0
5282	9	92	9202	434	472	906
5283	9	92	9202	256	219	475
5284	9	92	9202	196	161	357
5286	9	92	9202	234	234	468
5287	9	92	9202	0	0	0
5288	9	92	9202	130	134	264
5289	9	92	9202	260	237	497
5290	9	92	9202	67	66	133
5291	9	92	9202	0	0	0
5292	9	92	9202	157	148	305
5294	9	92	9202	19	13	32
5295	9	92	9202	0	0	0
5296	9	92	9202	0	0	0
5297	9	92	9202	0	1	1
5298	9	92	9202	0	0	0
5300	9	92	9202	0	0	0
5305	9	92	9202	0	0	0
5306	9	92	9202	0	0	0
5307	9	92	9202	13	7	20
5308	9	92	9202	0	0	0
5309	9	92	9202	17	10	27
5310	9	92	9202	8	8	16
5311	9	92	9202	0	0	0
5312	9	92	9202	3	1	4
5314	9	92	9202	7	11	18
5315	9	92	9202	571	686	1257
5317	9	92	9202	0	0	0
5319	9	92	9202	0	0	0
5320	9	92	9202	0	0	0
5322	9	92	9202	12	7	19
5323	9	92	9205	190	243	433
5324	9	92	9205	183	146	329
5325	9	92	9205	0	0	0
5326	9	92	9205	32	44	76
5327	9	92	9205	51	58	109
5328	9	92	9205	1	2	3
5329	9	92	9205	31	17	48
5330	9	92	9205	0	0	0
5331	9	92	9205	9	14	23
5332	9	92	9205	5	5	10
5333	9	92	9205	75	69	144
5336	9	92	9205	10	8	18
5337	9	92	9205	2	5	7
5338	9	92	9205	11	10	21
5339	9	92	9205	22	24	46
5340	9	92	9205	0	1	1
5341	9	92	9205	20	36	56
5342	9	92	9205	145	135	280
5343	9	92	9203	224	123	347
5344	9	92	9203	512	559	1071
5345	9	92	9203	98	86	184
5346	9	92	9203	52	38	90
5347	9	92	9203	214	167	381
5348	9	92	9203	28	24	52
5350	9	92	9203	22	11	33
5351	9	92	9203	8	0	8
5353	9	92	9203	90	78	168
5354	9	92	9203	0	0	0
5357	9	92	9203	4	1	5
5358	9	92	9203	1	2	3
5359	9	92	9203	0	0	0
5360	9	92	9203	1	1	2
5362	9	92	9203	1	1	2
5363	9	92	9203	20	22	42
5364	9	92	9203	3	0	3
5365	9	92	9203	1	3	4
5367	9	92	9203	0	0	0
5368	9	92	9203	1	3	4
5371	9	92	9203	3	2	5
5372	9	92	9203	249	271	520
5373	9	92	9203	64	60	124
5374	9	92	9204	186	157	343
5375	9	92	9204	82	85	167
5376	9	92	9204	9	6	15
5378	9	92	9204	78	76	154
5379	9	92	9204	7	9	16
5380	9	92	9204	4	1	5
5381	9	92	9204	1	2	3
5382	9	92	9204	53	56	109
5384	9	92	9204	0	0	0
5385	9	92	9204	42	31	73
5386	9	92	9204	31	24	55
5387	9	92	9204	123	136	259
5388	9	92	9204	0	0	0
5389	9	92	9204	1	0	1
5390	9	92	9204	0	0	0
5391	9	92	9204	16	19	35
5392	9	92	9202	17	13	30
5393	9	92	9211	534	422	956
5394	9	92	9211	281	271	552
5395	9	92	9211	296	310	606
5396	9	92	9211	134	142	276
5398	9	92	9211	114	101	215
5400	9	92	9211	0	0	0
5401	9	92	9211	34	14	48
5403	9	92	9211	18	6	24
5404	9	92	9211	16	15	31
5405	9	92	9211	0	0	0
5406	9	92	9211	112	112	224
5407	9	92	9211	60	43	103
5408	9	92	9211	61	57	118
5409	9	92	9211	0	0	0
5410	9	92	9211	5	4	9
5411	9	92	9211	82	82	164
5412	9	92	9211	0	0	0
5413	9	92	9211	0	0	0
5414	9	92	9211	6	5	11
5415	9	92	9211	4	1	5
5418	9	92	9211	0	0	0
5419	9	92	9211	0	0	0
5420	9	92	9211	0	0	0
5421	9	92	9211	0	0	0
5422	9	92	9211	26	12	38
5423	9	92	9211	22	18	40
5424	9	92	9211	8	8	16
5425	9	92	9211	32	29	61
5426	9	92	9211	0	0	0
5427	9	92	9211	0	0	0
5428	9	92	9211	0	0	0
5429	9	92	9211	0	0	0
5430	9	92	9211	14	4	18
5431	9	92	9211	7	5	12
5432	9	92	9211	0	0	0
5434	9	92	9211	495	617	1112
5435	9	92	9211	485	483	968
5436	9	92	9211	4	8	12
5437	9	92	9211	14	8	22
5439	9	92	9210	165	205	370
5440	9	92	9210	190	203	393
5441	9	92	9210	323	311	634
5442	9	92	9210	248	239	487
5443	9	92	9210	0	0	0
5444	9	92	9210	26	0	26
5446	9	92	9210	106	57	163
5448	9	92	9210	0	0	0
5449	9	92	9210	10	9	19
5452	9	92	9210	0	0	0
5453	9	92	9210	0	0	0
5454	9	92	9210	0	0	0
5455	9	92	9210	4	12	16
5456	9	92	9210	0	0	0
5457	9	92	9210	0	0	0
5458	9	92	9210	0	0	0
5459	9	92	9210	8	0	8
5460	9	92	9210	0	0	0
5461	9	92	9210	0	0	0
5462	9	92	9210	16	15	31
5463	9	92	9210	7	10	17
5465	9	92	9210	416	491	907
5466	9	92	9210	137	91	228
5467	9	92	9210	167	50	217
5468	9	92	9210	0	0	0
5469	9	92	9210	14	3	17
5470	9	92	9207	199	181	380
5471	9	92	9207	237	200	437
5472	9	92	9207	39	34	73
5473	9	92	9207	10	10	20
5474	9	92	9207	5	8	13
5475	9	92	9207	0	0	0
5476	9	92	9207	0	0	0
5477	9	92	9207	0	0	0
5479	9	92	9207	12	15	27
5480	9	91	9106	9	4	13
5482	9	92	9207	6	4	10
5483	9	92	9207	0	0	0
5484	9	92	9207	0	0	0
5485	9	92	9207	10	14	24
5486	9	92	9207	0	0	0
5487	9	92	9207	12	13	25
5488	9	92	9207	0	0	0
5489	9	92	9207	0	0	0
5490	9	92	9207	1	1	2
5492	9	92	9207	7	4	11
5493	9	92	9207	29	39	68
5494	9	92	9208	8	5	13
5496	9	92	9207	5	1	6
5498	9	92	9207	0	0	0
5499	9	92	9210	118	173	291
5502	9	92	9207	0	0	0
5503	9	92	9208	18	15	33
5504	9	92	9207	8	25	33
5505	9	92	9207	0	0	0
5506	9	92	9207	33	40	73
5507	9	92	9208	185	169	354
5508	9	92	9208	337	359	696
5509	9	92	9208	126	178	304
5510	9	92	9208	172	183	355
5511	9	92	9208	3	0	3
5512	9	92	9208	2	2	4
5513	9	92	9208	9	12	21
5515	9	92	9208	0	0	0
5516	9	92	9208	3	2	5
5517	9	92	9208	0	0	0
5518	9	92	9208	1	1	2
5519	9	92	9208	0	0	0
5520	9	92	9208	1	3	4
5521	9	92	9208	6	9	15
5522	9	92	9208	5	7	12
5523	9	92	9208	8	4	12
5524	9	92	9208	4	2	6
5525	9	92	9208	37	32	69
5526	9	92	9208	0	0	0
5527	9	92	9208	0	0	0
5529	9	92	9208	3	0	3
5530	9	92	9207	0	0	0
5532	9	92	9208	11	10	21
5533	9	92	9208	5	4	9
5534	9	92	9208	0	0	0
5535	9	92	9208	6	8	14
5536	9	92	9208	10	7	17
5537	9	92	9208	37	33	70
5538	9	92	9206	138	145	283
5539	9	92	9206	119	115	234
5541	9	92	9206	18	18	36
5542	9	92	9206	2	4	6
5543	9	92	9206	0	0	0
5544	9	92	9206	6	0	6
5546	9	92	9206	1	1	2
5548	9	92	9206	12	8	20
5550	9	92	9206	19	17	36
5551	9	92	9206	3	6	9
5552	9	92	9206	2	2	4
5553	9	92	9206	0	0	0
5554	9	92	9206	4	4	8
5555	9	92	9206	0	0	0
5556	9	92	9206	2	1	3
5557	9	92	9206	1	1	2
5558	9	92	9206	4	5	9
5560	9	92	9206	0	0	0
5561	9	92	9206	3	0	3
5563	9	92	9206	5	3	8
5564	9	92	9206	0	0	0
5565	9	91	9101	176	201	377
5566	9	91	9101	645	35	680
5567	9	91	9101	218	19	237
5568	9	91	9101	79	575	654
5569	9	91	9101	241	285	526
5570	9	91	9101	1034	1334	2368
5571	9	91	9101	0	0	0
5574	9	91	9112	301	310	611
5575	9	91	9101	237	206	443
5577	9	91	9101	0	0	0
5578	9	91	9101	550	491	1041
5579	9	91	9101	0	0	0
5580	9	91	9101	533	452	985
5581	9	91	9101	0	0	0
5582	9	91	9101	133	91	224
5583	9	91	9101	178	187	365
5584	9	91	9101	0	0	0
5585	9	91	9101	79	53	132
5586	9	91	9101	0	0	0
5587	9	91	9101	0	0	0
5588	9	91	9101	140	138	278
5589	9	91	9101	213	167	380
5590	9	91	9101	217	201	418
5591	9	91	9101	0	0	0
5592	9	91	9101	118	128	246
5594	9	91	9101	0	0	0
5595	9	91	9101	0	0	0
5596	9	91	9101	506	498	1004
5597	9	91	9101	300	260	560
5598	9	91	9101	91	72	163
5599	9	91	9112	191	154	345
5600	9	91	9101	259	31	290
5601	9	91	9101	83	52	135
5602	9	91	9101	0	0	0
5603	9	91	9101	86	90	176
5604	9	91	9101	108	92	200
5605	9	91	9101	0	0	0
5606	9	91	9101	205	187	392
5607	9	91	9101	0	0	0
5608	9	91	9101	106	116	222
5611	9	91	9101	271	270	541
5613	9	91	9119	410	319	729
5614	9	91	9101	207	164	371
5617	9	91	9101	54	49	103
5619	9	91	9101	36	32	68
5620	9	91	9101	123	99	222
5622	9	92	9205	101	105	206
5623	9	91	9112	25	30	55
5624	9	91	9112	115	94	209
5625	9	91	9112	86	77	163
5627	9	91	9112	36	35	71
5629	9	91	9101	9	8	17
5630	9	91	9101	26	16	42
5631	9	91	9112	57	43	100
5632	9	91	9101	14	18	32
5633	9	91	9101	11	8	19
5634	9	91	9112	98	59	157
5635	9	91	9112	21	21	42
5636	9	91	9101	7	2	9
5637	9	91	9101	3	0	3
5638	9	91	9112	46	34	80
5639	9	91	9101	3	0	3
5640	9	91	9101	68	67	135
5641	9	91	9112	0	0	0
5644	9	91	9101	5	5	10
5645	9	91	9101	175	143	318
5646	9	91	9112	38	36	74
5647	9	91	9101	33	26	59
5648	9	91	9112	26	31	57
5649	9	91	9112	74	58	132
5651	9	91	9108	4	8	12
5652	9	91	9101	0	726	726
5653	9	91	9101	51	265	316
5654	9	91	9101	1805	1675	3481
5655	9	91	9101	342	535	877
5656	9	91	9101	901	226	1127
5658	9	91	9101	175	189	364
5659	9	91	9101	496	504	1000
5661	9	91	9101	516	477	993
5662	9	91	9101	135	148	283
5663	9	91	9112	580	481	1061
5664	9	91	9101	194	188	382
5665	9	91	9101	70	51	121
5666	9	91	9101	1292	1612	2904
5667	9	91	9112	413	332	745
5668	9	91	9101	171	159	330
5669	9	91	9101	0	418	418
5670	9	91	9101	458	395	853
5675	9	91	9101	73	51	124
5677	9	91	9101	30	15	45
5678	9	91	9112	53	366	419
5680	9	91	9101	397	358	755
5681	9	91	9101	0	0	0
5682	9	91	9101	370	0	370
5683	9	91	9112	117	89	206
5684	9	91	9101	76	45	121
5686	9	91	9101	59	53	112
5690	9	91	9101	123	84	207
5693	9	91	9101	35	22	57
5694	9	91	9101	59	47	106
5695	9	91	9112	149	94	243
5697	9	91	9101	262	232	494
5698	9	91	9101	137	123	260
5700	9	91	9101	0	0	0
5701	9	91	9101	0	0	0
5703	9	91	9101	300	320	620
5705	9	91	9112	0	0	0
5706	9	91	9101	194	181	375
5709	9	91	9101	90	84	174
5711	9	91	9101	0	0	0
5713	9	91	9101	343	305	648
5714	9	91	9101	110	76	186
5716	9	91	9112	282	270	552
5717	9	91	9101	247	230	477
5718	9	91	9101	0	0	0
5719	9	91	9101	240	175	415
5720	9	91	9112	186	139	325
5722	9	91	9101	75	54	129
5723	9	91	9101	0	0	0
5725	9	91	9112	317	405	722
5726	9	91	9101	177	151	328
5729	9	91	9101	0	93	93
5730	9	91	9112	94	89	183
5731	9	91	9112	9	11	20
5732	9	91	9112	62	53	115
5733	9	91	9101	0	0	0
5734	9	91	9101	5	1	6
5736	9	91	9112	0	0	0
5737	9	91	9112	67	44	111
5739	9	91	9101	8	7	15
5740	9	91	9112	13	17	30
5742	9	91	9112	0	0	0
5744	9	91	9101	1	3	4
5745	9	91	9101	65	53	118
5746	9	91	9101	135	128	263
5747	9	91	9112	21	13	34
5748	9	91	9112	4	4	8
5750	9	91	9112	13	13	26
5751	9	91	9101	26	16	42
5752	9	91	9112	8	10	18
5753	9	91	9112	43	31	74
5754	9	91	9112	36	20	56
5756	9	91	9101	22	13	35
5759	9	91	9101	17	18	35
5760	9	91	9101	32	20	52
5761	9	91	9112	91	80	171
5763	9	91	9112	87	52	139
5764	9	91	9112	39	40	79
5765	9	91	9101	27	27	54
5766	9	91	9112	23	18	41
5767	9	91	9112	77	66	143
5768	9	91	9112	32	46	78
5770	9	91	9112	15	15	30
5773	9	91	9101	27	29	56
5774	9	91	9112	109	91	200
5776	9	91	9112	14	19	33
5778	9	91	9112	20	17	37
5779	9	91	9112	13	15	28
5781	9	91	9112	65	40	105
5782	9	91	9101	284	248	532
5783	9	91	9101	7	5	12
5784	9	91	9112	11	11	22
5785	9	91	9101	0	4	4
5787	9	91	9112	0	0	0
5790	9	91	9101	53	51	104
5791	9	91	9112	25	19	44
5792	9	91	9101	0	0	0
5793	9	91	9112	40	43	83
5794	9	91	9112	10	6	16
5796	9	91	9101	43	31	74
5797	9	91	9112	25	33	58
5798	9	91	9112	38	30	68
5799	9	91	9112	11	18	29
5800	9	91	9112	21	9	30
5801	9	91	9112	14	15	29
5803	9	91	9112	16	15	31
5804	9	91	9101	0	0	0
5806	9	91	9112	142	104	246
5807	9	91	9112	12	6	18
5808	9	91	9101	298	269	567
5810	9	91	9101	508	505	1013
5812	9	91	9101	445	478	923
5813	9	91	9101	500	493	993
5814	9	91	9101	516	547	1063
5815	9	91	9101	0	0	0
5816	9	91	9101	326	338	664
5817	9	91	9101	0	0	0
5820	9	91	9101	0	0	0
5823	9	91	9108	442	429	871
5824	9	91	9108	345	334	679
5825	9	91	9108	91	76	167
5827	9	91	9108	140	107	247
5828	9	91	9108	224	193	417
5829	9	91	9108	293	284	577
5830	9	91	9108	14	0	14
5831	9	91	9108	125	106	231
5832	9	91	9108	57	43	100
5833	9	91	9108	30	24	54
5834	9	91	9108	2	13	15
5835	9	91	9108	12	7	19
5837	9	91	9108	11	6	17
5838	9	91	9108	6	2	8
5839	9	91	9108	0	0	0
5840	9	91	9108	0	0	0
5841	9	91	9108	0	0	0
5843	9	91	9108	0	0	0
5844	9	91	9108	1	3	4
5846	9	91	9108	10	7	17
5847	9	91	9108	18	19	37
5848	9	91	9108	0	0	0
5849	9	91	9108	6	10	16
5850	9	91	9108	3	1	4
5851	9	91	9108	9	10	19
5852	9	91	9108	12	18	30
5854	9	91	9108	44	47	91
5855	9	91	9108	11	18	29
5856	9	91	9108	0	0	0
5857	9	91	9108	2	6	8
5858	9	91	9108	0	0	0
5859	9	91	9108	0	0	0
5861	9	91	9108	385	449	834
5862	9	91	9108	182	227	409
5863	9	91	9108	0	0	0
5868	9	91	9108	49	39	88
5869	9	91	9108	59	54	113
5871	9	91	9108	13	10	23
5872	9	91	9108	58	41	99
5873	9	91	9108	42	26	68
5875	9	91	9108	74	61	135
5876	9	91	9108	20	18	38
5877	9	91	9108	0	0	0
5878	9	91	9108	83	71	154
5879	9	91	9113	220	248	468
5880	9	91	9113	201	210	411
5881	9	91	9113	0	0	0
5882	9	91	9113	0	0	0
5885	9	91	9113	41	31	72
5886	9	91	9113	0	0	0
5887	9	91	9113	0	0	0
5888	9	91	9113	52	45	97
5889	9	91	9113	0	0	0
5890	9	91	9113	0	0	0
5891	9	91	9113	0	0	0
5893	9	91	9113	14	13	27
5894	9	91	9113	61	72	133
5896	9	91	9119	69	82	151
5897	9	91	9119	312	327	639
5899	9	91	9119	48	48	96
5900	9	91	9119	0	0	0
5901	9	91	9119	61	81	142
5902	9	91	9119	123	112	235
5905	9	91	9119	34	19	53
5909	9	91	9103	0	0	0
5910	9	91	9119	0	0	0
5911	9	91	9119	16	18	34
5912	9	91	9119	0	0	0
5913	9	91	9119	0	0	0
5914	9	91	9119	0	0	0
5915	9	91	9112	0	0	0
5919	9	91	9119	91	107	198
5921	9	91	9119	236	210	446
5922	9	91	9119	0	0	0
5923	9	91	9119	71	26	97
5924	9	91	9119	0	0	0
5925	9	91	9119	0	0	0
5926	9	91	9119	0	0	0
5927	9	91	9119	6	3	9
5928	9	91	9119	0	0	0
5930	9	91	9119	11	10	21
5931	9	91	9119	5	4	9
5932	9	91	9119	0	0	0
5933	9	91	9119	2	4	6
5935	9	91	9119	44	29	73
5936	9	91	9112	0	0	0
5938	9	91	9119	56	48	104
5939	9	91	9119	0	0	0
5940	9	91	9119	210	204	414
5942	9	91	9119	57	58	115
5943	9	91	9119	0	0	0
5945	9	91	9119	0	0	0
5946	9	91	9101	0	0	0
5947	9	91	9119	35	22	57
5952	9	91	9119	47	50	97
5954	9	91	9119	44	38	82
5955	9	91	9119	173	171	344
5957	9	91	9103	378	360	738
5959	9	91	9103	145	113	258
5960	9	91	9103	74	61	135
5961	9	91	9103	0	0	0
5962	9	91	9120	72	4	76
5963	9	91	9103	4	10	14
5964	9	91	9103	3	2	5
5967	9	91	9103	0	0	0
5968	9	91	9103	0	0	0
5970	9	91	9103	34	47	81
5972	9	91	9103	0	0	0
5973	9	91	9103	5	1	6
5974	9	91	9112	0	0	0
5975	9	91	9103	2	4	6
5976	9	91	9103	0	0	0
5977	9	91	9103	7	6	13
5978	9	91	9103	3	6	9
5980	9	91	9103	3	3	6
5981	9	91	9103	3	1	4
5983	9	91	9103	0	0	0
5984	9	91	9103	0	2	2
5985	9	91	9103	4	1	5
5986	9	91	9103	0	0	0
5987	9	91	9103	5	1	6
5988	9	91	9103	0	0	0
5989	9	91	9103	0	0	0
5990	9	91	9103	61	58	119
5991	9	91	9103	0	0	0
5992	9	91	9103	169	66	235
5993	9	91	9103	159	142	301
5994	9	91	9103	51	48	99
5995	9	91	9103	21	8	29
5997	9	91	9114	0	0	0
5998	9	91	9103	13	6	19
5999	9	91	9103	35	33	68
6001	9	91	9103	0	0	0
6003	9	91	9103	2	0	2
6005	9	91	9103	29	22	51
6006	9	91	9103	7	2	9
6007	9	91	9110	64	55	119
6009	9	91	9110	3	1	4
6010	9	91	9110	0	0	0
